COM,name of commune,global score,dpt score,region score,dept name,dept number,region name,Acces aux interfaces numériques,Acces a l’information,Compétences Administratives,Competences numériques/Scolaires
66228,Villeneuve-la-Rivière,"92,08921674","91,7568378164372","87,3421581534948",PYRENEES ORIENTALES,66,OCCITANIE,"98,149654331","84,74050514","98,424935367","93,239850232"
66230,Vinça,"100,902901049","91,7568378164372","87,3421581534948",PYRENEES ORIENTALES,66,OCCITANIE,"96,990646604","96,89203381","67,615921955","123,513385056"
66231,Vingrau,"98,645249072","91,7568378164372","87,3421581534948",PYRENEES ORIENTALES,66,OCCITANIE,"83,115474738","110,136869127","74,364416672","107,058932385"
66232,Vira,"104,679823273","91,7568378164372","87,3421581534948",PYRENEES ORIENTALES,66,OCCITANIE,0,"90,018198665","68,034202268","190,004170019"
66233,Vivès,"94,130634689","91,7568378164372","87,3421581534948",PYRENEES ORIENTALES,66,OCCITANIE,"99,54645068","82,168182628","76,618555474","112,141218362"
66234,Le Vivier,"96,412751064","91,7568378164372","87,3421581534948",PYRENEES ORIENTALES,66,OCCITANIE,0,"113,570002316","44,782006556","153,277247598"
67001,Achenheim,"87,373544117","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"123,290410692","73,298645441","78,13472468","88,109419223"
67002,Adamswiller,"89,152321073","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"102,43878646","66,461554421","81,041517112","109,255257013"
67003,Albé,"98,277883484","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"108,156484364","104,251942384","83,852522999","94,577204388"
67004,Sommerau,"78,983954574","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"107,803652141","70,970855126","76,611328053","73,7735185"
67005,Alteckendorf,"71,971339399","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"116,824839388","44,718039193","65,338274963","80,11442183"
67006,Altenheim,"109,438075342","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"95,428975148","146,603224652","84,083013716","91,955006943"
67008,Altorf,"82,744848348","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"119,2039801","59,905618517","99,616563522","78,918654717"
67009,Altwiller,"88,107148967","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"100,857756038","81,960129156","68,823807939","97,520535758"
67010,Andlau,"102,429081957","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"109,506389621","99,154811968","81,53441663","112,612030779"
67011,Artolsheim,"76,064192527","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"106,692030046","52,363819679","83,220904224","80,872290766"
67012,Aschbach,"77,796597239","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"109,132210098","45,810050292","87,682971346","89,172150702"
67013,Asswiller,"86,280322414","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"87,357330992","61,940006974","83,530838128","111,456875709"
67014,Auenheim,"80,730768432","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"113,233915673","60,363090602","79,153315629","85,635599042"
67016,Avolsheim,"97,014245275","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"116,479693038","105,315821527","99,766563626","77,603785966"
67017,Baerendorf,"96,00529555","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"98,553799629","88,335025955","96,820755032","101,993583365"
67018,Balbronn,"82,575736882","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"112,61340357","58,115731249","74,341101935","96,134226645"
67019,Baldenheim,"79,235459946","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"106,899733359","60,704751785","89,739702033","78,681910358"
67020,Barembach,"100,768070489","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"98,922056385","100,865922335","84,760443181","109,597039349"
67021,Barr,"95,329868653","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"102,78346828","93,2272747395","98,123550497","92,3088218305"
67022,Bassemberg,"109,684763619","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"101,561229799","132,440419567","116,414738961","87,62588691"
67023,Batzendorf,"72,782413821","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"118,167333268","43,68498152","73,738950962","78,709117828"
67025,Beinheim,"81,143648633","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"123,147877172","61,059631919","71,303542831","85,145603979"
67026,Bellefosse,"99,144861345","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"104,882269842","90,640099676","110,930948793","98,887875041"
67027,Belmont,"80,051160866","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"115,730172666","47,739837857","76,300447517","96,398334651"
67028,Benfeld,"100,016884864","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"98,180665301","105,585915434","103,063883187","93,842464915"
67029,Berg,"88,107843452","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"105,482310669","59,078527452","60,167968018","122,419863561"
67030,Bergbieten,"75,87144027","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"121,919975287","60,917226774","65,734264508","72,869974138"
67031,Bernardswiller,"78,62493925","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"116,985659936","63,589499208","78,452196775","74,566390187"
67032,Bernardvillé,"89,634634223","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"116,284822387","66,289520222","78,245757147","105,34909268"
67033,Bernolsheim,"68,101191483","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"125,834413367","44,271351312","77,406454631","58,411789138"
67034,Berstett,"74,345308258","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"125,851136474","51,053473444","73,731102069","72,191332058"
67035,Berstheim,"67,48465872","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"118,452918697","41,874376364","97,56893087","52,568675012"
67036,Bettwiller,"79,618544947","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"101,512047605","54,291089727","62,276155161","102,670443731"
67037,Biblisheim,"84,531874446","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"116,692180125","82,957360879","72,503529915","76,04040744"
67038,Bietlenheim,"83,63556109","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"107,774851234","53,130027349","93,537272006","97,120594302"
67039,Bilwisheim,"69,280565154","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"121,714412686","34,143955264","85,710113148","69,985477282"
67040,Bindernheim,"81,845211209","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"108,776844071","66,092072524","99,484758055","75,312760041"
67043,Bischheim,"103,367949387125","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"85,539622151","112,62404720775","102,335873487875","103,542053134375"
67044,Bischholtz,"74,614153424","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"100,258511365","48,730038256","78,601795752","85,682268456"
67045,Bischoffsheim,"84,780732918","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"119,250295835","70,888595102","87,821319193","79,917796138"
67046,Bischwiller,"104,345027657","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"89,576951842","96,2531900816","107,6737056626","118,156564137"
67047,Bissert,"79,363762956","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"108,805927736","35,804878393","87,066604525","104,350144345"
67048,Bitschhoffen,"76,957593717","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"106,735928202","30,151476541","118,831372462","87,937654278"
67049,Blaesheim,"78,16811373","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"123,152212792","53,961438115","74,859293677","81,53714984"
67050,Blancherupt,"61,580089141","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,0,"114,400698183","28,836161755","55,921488362"
67051,Blienschwiller,"81,775542288","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"116,681299385","54,482024116","40,98648534","112,010710385"
67052,Bœrsch,"81,941359377","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"116,330114135","71,016019618","80,13193844","76,577032224"
67053,Bœsenbiesen,"72,018110372","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"122,793873768","27,542214148","80,579554811","86,825402679"
67054,Bolsenheim,"71,520345553","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"124,502487562","41,06702708","62,105530137","80,190000729"
67055,Boofzheim,"78,22977417","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"112,100561618","62,383418934","80,665394927","75,922925304"
67056,Bootzheim,"75,310392336","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"107,243195786","50,722059074","98,045524032","72,564758025"
67057,Bosselshausen,"98,47890086","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"112,3378207","93,090276592","128,999417734","81,67780677"
67058,Bossendorf,"76,360722621","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"109,095047638","53,884042287","106,424878016","67,438162749"
67059,Bourg-Bruche,"89,588713963","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"90,34890905","79,467014041","85,707803509","101,270771567"
67060,Bourgheim,"77,602068681","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"105,317638388","74,934498763","101,0392074","54,693284387"
67061,Bouxwiller,"97,843170211","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"101,346674657","94,200150249","86,799965444","105,256040334"
67062,Breitenau,"74,791728446","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"112,987350828","53,158211988","63,870393646","82,788101113"
67063,Breitenbach,"95,827108325","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"103,004584919","93,190550835","78,638164426","103,469399468"
67065,Breuschwickersheim,"90,893403679","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"126,280362891","72,160656795","70,221929827","102,268407884"
67066,La Broque,"97,636366499","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"94,795629695","91,860706704","81,701160642","112,799997624"
67067,Brumath,"100,986393655","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"113,41982896","101,52504580375","94,07803891975","97,685201222"
67068,Buswiller,"90,989439331","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"115,433182671","92,994295442","84,999616336","79,757623047"
67069,Buhl,"87,101549184","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"113,574285436","81,009567488","71,119774668","87,948050011"
67070,Burbach,"88,955125231","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"95,549532813","87,709551528","61,120125459","100,820995027"
67071,Bust,"79,532185861","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"96,81208196","45,754966093","77,0610918","105,905004609"
67072,Butten,"99,399859849","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"104,253243586","91,052234117","84,812240456","112,614603408"
67073,Châtenois,"86,36677873","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"111,844489039","75,817203561","86,293761829","84,214007194"
67074,Cleebourg,"77,90137441","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"108,441452866","47,970777463","71,063800372","95,980719148"
67075,Climbach,"83,401283609","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"99,030338504","71,2176856","79,786542154","89,577724899"
67076,Colroy-la-Roche,"95,5513997","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"99,466718694","92,762661159","64,896046313","111,710155437"
67077,Cosswiller,"84,506970373","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"114,286953034","70,622389763","74,77978735","88,365151164"
67078,Crastatt,"73,022642403","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"108,651188502","30,151476541","87,518311942","90,831700445"
67079,Crœttwiller,"73,429546881","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"109,847819725","30,689895765","87,758607885","90,795531074"
67080,Dachstein,"81,615604278","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"117,240594414","75,213621823","95,063744306","63,481021651"
67081,Dahlenheim,"90,315873353","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"120,081943225","88,051300431","88,963235509","78,37373026"
67082,Dalhunden,"82,865547741","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"116,408697254","61,789676354","81,632686779","87,786274853"
67083,Dambach,"87,272600195","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"103,039703444","69,565570516","63,972529989","108,746113352"
67084,Dambach-la-Ville,"94,657031973","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"109,152277827","94,789485841","92,420556331","88,395192999"
67085,Dangolsheim,"77,168055133","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"122,047713502","58,6392573","79,329357858","72,17637242"
67086,Daubensand,"71,930200331","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"127,288069457","39,564847482","71,515119365","76,8241591"
67087,Dauendorf,"92,605398372","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"112,5239814","64,880155651","71,193672409","121,07721256"
67088,Dehlingen,"81,396647735","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"102,667056873","42,943989987","90,593608181","104,615620692"
67089,Dettwiller,"93,050689942","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"103,739472572","87,42903195","87,981181361","95,862710911"
67090,Diebolsheim,"73,18902817","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"104,851559197","38,554042788","94,608484052","81,283020096"
67091,Diedendorf,"105,382602198","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"99,474615717","113,172933557","78,42238056","114,026374899"
67092,Dieffenbach-au-Val,"76,729392466","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"112,174422008","39,849715286","69,921762587","99,290369816"
67093,Dieffenbach-lès-Wœrth,"96,504808513","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"115,861867135","104,522608177","71,096053983","91,512856804"
67094,Dieffenthal,"81,165825422","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"112,438402166","68,373886679","100,25595773","68,776409637"
67095,Diemeringen,"98,148722634","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"100,263388938","89,087883493","83,692061074","113,380559401"
67096,Dimbsthal,"77,961064769","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"119,510291679","67,941121487","66,498759461","72,937547251"
67097,Dingsheim,"88,550937891","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"139,721828264","75,655603002","78,502209766","80,885191656"
67098,Dinsheim-sur-Bruche,"84,596493831","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"114,444826168","82,624292857","78,85986919","74,512840957"
67099,Domfessel,"102,477945488","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"94,226904692","122,525792136","87,25424807","94,167467948"
67100,Donnenheim,"78,767890175","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"117,034652446","65,120267856","91,680188189","66,825982352"
67101,Dorlisheim,"93,070503051","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"117,15293948","67,788109062","86,378976606","109,657442049"
67102,Dossenheim-Kochersberg,"80,395645956","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"126,242426213","67,829758076","90,758024893","64,856954239"
67103,Dossenheim-sur-Zinsel,"84,918231653","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"112,258966605","57,561127703","69,546850331","106,290658787"
67104,Drachenbronn-Birlenbach,"83,772916746","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"106,537805835","74,349674759","91,48912176","77,955611681"
67105,Drulingen,"96,457890415","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"92,816148018","79,287868397","80,644643598","123,35540704"
67106,Drusenheim,"93,43055249","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"112,851359449","80,790201781","86,65692135","99,74731529"
67107,Duntzenheim,"80,616122486","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"107,43596595","58,190128383","81,596331528","89,142090336"
67108,Duppigheim,"93,580568179","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"119,071310116","90,752877106","74,134759139","93,385792803"
67109,Durningen,"73,980347636","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"121,331252236","55,650775306","83,370164822","63,939559072"
67110,Durrenbach,"81,933470788","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"107,733972528","64,459465441","83,459021035","85,744450142"
67111,Durstel,"80,83047374","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"108,942467151","26,682269802","72,655699001","125,010068342"
67112,Duttlenheim,"86,009163224","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"118,261633011","73,225783315","89,513717948","80,914030879"
67113,Eberbach-Seltz,"90,42840536","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"125,602380256","96,380299616","75,332747935","74,43735237"
67115,Ebersheim,"94,671584676","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"107,056222157","97,925334017","92,419962821","86,351327522"
67116,Ebersmunster,"86,812742723","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"111,713839765","85,307180977","69,743274943","84,402489837"
67117,Eckartswiller,"77,002328563","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"112,795499626","48,062096055","84,676540872","84,208869385"
67118,Eckbolsheim,"89,4113635385","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"114,214873346","92,703906119","88,975978789","73,9347584295"
67119,Eckwersheim,"82,835196208","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"130,267430355","53,050960029","91,935823695","84,353001569"
67120,Eichhoffen,"88,681011439","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"110,311189152","89,510189958","86,426408904","78,164045332"
67121,Elsenheim,"90,734540273","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"113,351042675","98,550292246","93,371704576","70,291954949"
67122,Wangenbourg-Engenthal,"83,604160697","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"112,370797335","61,007558283","61,656266911","102,791391684"
67123,Engwiller,"81,909853605","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"115,60118796","64,828829079","89,432231288","78,384022112"
67124,Entzheim,"83,035732847","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"113,865063821","73,919871284","110,628394492","62,940598101"
67125,Epfig,"91,450039555","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"111,938422518","81,0355736","90,138737245","92,275965183"
67126,Erckartswiller,"82,848629283","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"106,29179809","52,435951391","82,997450645","101,465312089"
67127,Ergersheim,"69,543655298","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"121,15565961","47,511762718","85,298130906","57,892307917"
67128,Ernolsheim-Bruche,"78,40810457","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"119,487529672","60,65674317","77,670908807","75,988351301"
67129,Ernolsheim-lès-Saverne,"87,652587773","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"110,542873866","77,737215129","55,71045883","102,093881842"
67130,Erstein,"102,1659803395","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"104,507806439","107,57492843525","98,210131665","97,56404352975"
67131,Eschau,"85,082427827","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"120,537833707","72,750604886","94,672702368","74,891410559"
67132,Eschbach,"79,754186266","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"118,177738757","54,245108083","79,121348232","86,367907221"
67133,Eschbourg,"78,364156516","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"93,803856534","37,509872602","83,821886344","108,769725508"
67134,Eschwiller,"85,905064491","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"99,535004715","77,660279602","73,744938259","93,414942385"
67135,Ettendorf,"77,332054508","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"114,912366273","50,934776346","91,164908273","78,022749904"
67136,Eywiller,"85,753217504","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"95,95649205","46,228270061","84,759232806","120,673520022"
67137,Fegersheim,"87,690159934","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"117,500731636","79,022602296","91,423899998","79,585561689"
67138,Fessenheim-le-Bas,"84,13948155","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"123,739379666","74,389341088","107,886515605","62,216155927"
67139,Flexbourg,"81,039381356","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"114,931226222","79,16188914","68,503408332","72,238937652"
67140,Forstfeld,"91,596417044","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"123,11237928","89,773030339","78,993794402","83,963133951"
67141,Forstheim,"75,590771989","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"111,829740188","57,276512013","75,558286375","75,801790673"
67142,Fort-Louis,"66,273450903","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"119,590220938","42,971009625","63,096947999","64,505758614"
67143,Fouchy,"80,02807752","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"104,545897961","56,879846187","89,354004002","86,254435393"
67144,Fouday,"89,212243348","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"96,117451956","84,833749043","63,653085744","102,917712151"
67145,Friedolsheim,"71,892743394","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"109,330171666","49,788467132","74,023362977","74,212995729"
67146,Friesenheim,"84,055446344","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"108,457711443","66,807168167","85,987618046","88,136506122"
67147,Frœschwiller,"90,032390577","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"106,446796518","70,746452868","76,454208655","107,900216277"
67148,Frohmuhl,"74,834934822","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"90,618942797","44,756097991","55,308703694","106,784883231"
67149,Furchhausen,"65,885282019","84,6946201370173","86,0024965890019",BAS RHIN,67,GRAND EST,"112,684658549","26,853658795","75,877322016","76,521196981"
