COM,name of commune,global score,dpt score,region score,dept name,dept number,region name,Acces aux interfaces numériques,Acces a l’information,Compétences Administratives,Competences numériques/Scolaires
1037,Bénonces,"80,169929332","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"93,602223129","52,070585403","67,202403762","108,036889148"
1038,Bény,"82,945706309","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"103,110000504","65,383660344","77,785459473","93,005728595"
1039,Béon,"82,51921249","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"94,963418846","59,896402178","76,456007892","101,951521922"
1040,Béréziat,"70,574443319","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"101,548026502","46,421984223","75,883363963","76,585650501"
1041,Bettant,"92,408271209","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"106,587747669","93,438425962","87,137613469","86,923707096"
1042,Bey,"84,420134639","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"109,752880962","82,134329116","75,675750323","78,411759158"
1043,Beynost,"90,837197122","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"121,897195968","73,697748036","94,127360493","90,801565101"
1044,Billiat,"89,267411508","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"118,764718812","76,531928112","96,465222615","83,655335698"
1045,Birieux,"77,842620699","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"109,124429751","68,083536229","80,35589916","70,704161412"
1046,Biziat,"71,761034597","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"101,024230895","46,770815145","77,32879337","79,335776514"
1047,Blyes,"79,744046401","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"120,365940831","71,698827153","91,147856321","61,776413474"
1049,La Boisse,"84,779787902","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"117,100511822","61,320421667","94,190887428","87,373242413"
1050,Boissey,"76,892203564","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"91,143368516","49,738305759","73,25326641","98,739987469"
1051,Bolozon,"65,224930255","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,0,"46,284964803","50,741590256","124,019030833"
1052,Bouligneux,"99,213775783","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"121,578170628","90,058846019","79,167709798","107,209541117"
1053,Bourg-en-Bresse,"121,551861391889","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"85,560581094","141,933701863222","120,744105821222","119,569538855"
1054,Bourg-Saint-Christophe,"72,223373317","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"114,953152368","58,256156393","77,83442585","62,02017445"
1056,Boyeux-Saint-Jérôme,"82,336457167","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"98,198679101","64,911142264","58,734123982","103,631827697"
1057,Boz,"90,605868644","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"95,860116898","92,538348127","86,197488107","88,250455304"
1058,Brégnier-Cordon,"89,806983508","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"96,166828901","85,758350149","80,47365952","95,342356166"
1059,Brénaz,"90,624695297","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"94,379376393","46,284964803","96,771461417","130,013702183"
1060,Brénod,"97,503954061","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"106,081420542","83,425907854","92,050129475","110,020179321"
1061,Brens,"71,276642568","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"107,730439424","41,198986286","79,031269732","79,250086838"
1062,Bressolles,"81,008194667","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"124,801394166","61,413698826","90,950621633","73,734877277"
1063,Brion,"105,883580377","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"105,192684666","109,292965324","71,247596998","120,137634975"
1064,Briord,"81,759884211","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"96,90708701","67,690437536","95,313155646","81,479093771"
1065,Buellas,"72,388589929","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"110,701949948","33,703757574","83,897254887","86,162409796"
1066,La Burbanche,"71,917470207","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,0,"59,509240461","79,50706924","116,489635541"
1067,Ceignes,"78,416184422","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"102,655905068","64,37877099","77,269988204","80,90683564"
1068,Cerdon,"98,445246482","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"94,609962579","101,511669466","76,875817567","108,081179908"
1069,Certines,"83,226560317","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"107,668435541","80,580913073","95,461417222","67,533841496"
1071,Cessy,"93,300410194","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"173,080666939","98,34636924","93,114632099","48,457211823"
1072,Ceyzériat,"92,497034786","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"107,127829937","89,796957035","79,442952735","94,408755986"
1073,Ceyzérieu,"86,935202206","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"101,846327755","79,435566358","61,909293197","99,492229783"
1074,Chalamont,"91,780427809","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"98,251012654","79,735919149","88,452440662","102,253637621"
1075,Chaleins,"75,226202903","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"106,881077234","50,399733403","100,772761646","71,451955866"
1076,Chaley,"98,77802288","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"95,067039282","55,541957763","65,134637492","160,69127249"
1077,Challes-la-Montagne,"84,563658874","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"98,929255503","93,854955874","58,497429181","81,122678405"
1078,Challex,"93,892392453","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"190,138396081","66,504770761","81,538460038","79,333978539"
1079,Champagne-en-Valromey,"106,302537142","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"97,516249568","111,566601591","64,628965477","126,268402312"
1080,Champdor-Corcelles,"83,877347351","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"96,943076392","63,258107807","71,104478819","104,35015664"
1081,Champfromier,"87,095149637","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"107,63101705","74,095831366","84,878356699","90,934930671"
1082,Chanay,"103,2820494","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"110,757236609","127,715943534","115,534305106","68,98443381"
1083,Chaneins,"74,649839675","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"105,946287832","46,57771534","87,378092018","80,70961376"
1084,Chanoz-Châtenay,"84,419968508","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"97,688053147","77,285442343","83,430814562","85,415029327"
1085,La Chapelle-du-Châtelard,"65,263624935","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"102,384526015","33,898123052","68,556870815","76,422053338"
1087,Charix,"101,783596852","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"111,736862843","112,640722008","85,170204347","94,256534953"
1088,Charnoz-sur-Ain,"78,235409188","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"119,977661049","63,609635743","94,91596142","63,649780587"
1089,Château-Gaillard,"77,497971817","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"103,53033048","50,902371949","89,222135523","85,215310502"
1090,Châtenay,"89,460463343","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"101,623910154","86,288419226","71,939304228","95,311363612"
1091,Châtillon-en-Michaille,"88,046200127","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"119,935943731","79,892316097","94,922926809","76,816849013"
1092,Châtillon-la-Palud,"85,417825824","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"106,497170365","72,32766009","74,586533863","93,383965268"
1093,Châtillon-sur-Chalaronne,"115,943474328","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"97,424947646","117,197402709","90,26943186","136,785830522"
1094,Chavannes-sur-Reyssouze,"91,026901109","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"97,209156278","81,120502797","71,029825433","107,840709672"
1095,Nivigne et Suran,"83,44172557","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"95,328502819","75,694171664","84,850339359","84,541583956"
1096,Chaveyriat,"86,349952241","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"100,11429648","81,252366278","88,220603633","83,630040389"
1097,Chavornay,"94,132156377","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"99,239219662","91,367419001","76,283809676","103,26753546"
1098,Chazey-Bons,"86,925468549","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"94,007036935","68,552823203","82,405185312","104,017471321"
1099,Chazey-sur-Ain,"81,250104399","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"111,935582629","67,429807333","84,848150622","77,928639238"
1100,Cheignieu-la-Balme,"94,818151656","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"94,742047917","74,055943684","48,733829491","138,66057258"
1101,Chevillard,"74,25058916","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"103,764352477","39,672826974","97,701956239","82,345786149"
1102,Chevroux,"73,007393663","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"100,367381543","49,054429048","72,723361537","83,422380401"
1103,Chevry,"84,779658373","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"182,712134058","61,874257166","91,02216179","55,59757003"
1104,Chézery-Forens,"94,573070199","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"108,482969914","94,085708584","98,173946365","86,305043872"
1105,Civrieux,"85,993354209","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"119,813483217","73,894160496","102,319434104","73,019443471"
1106,Cize,"109,889699316","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"89,587716268","134,185818155","55,471117094","122,953863112"
1107,Cleyzieu,"94,891006346","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"104,537515308","96,841732197","58,540760611","106,292148881"
1108,Coligny,"103,245316054","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"98,114945416","80,046305531","71,745171076","144,759584386"
1109,Collonges,"87,393412373","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"140,443369862","86,475910295","90,00162156","60,481831112"
1110,Colomieu,"118,177099617","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"92,612446115","154,519263408","47,765400828","129,823111972"
1111,Conand,"72,228348534","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"91,889345935","55,541957763","66,974599004","81,711115368"
1112,Condamine,"73,672518449","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"103,061512858","56,246526846","78,930925586","73,774809281"
1113,Condeissiat,"85,917495378","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"93,341377748","67,948812776","86,771137648","99,74741566"
1114,Confort,"86,494049927","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"120,187144786","46,631762161","63,865554275","120,824038091"
1115,Confrançon,"85,411792209","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"96,7620184","84,862299447","99,24345968","73,370338138"
1116,Contrevoz,"102,202696071","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"96,393171518","108,689521231","71,366263441","114,038849502"
1117,Conzieu,"67,663445398","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"85,513773444","64,568274634","65,282335083","63,024007297"
1118,Corbonod,"97,688434253","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"111,348007662","91,22717617","68,213433435","112,057406042"
1121,Corlier,"89,543086788","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"95,670968485","105,267860096","97,327619242","66,862106405"
1122,Cormaranche-en-Bugey,"83,872392392","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"107,842496938","54,692586165","91,811539215","97,097572936"
1123,Cormoranche-sur-Saône,"80,859376856","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"104,731999874","57,059707412","71,193673538","97,555586451"
1124,Cormoz,"96,114158394","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"98,056331837","85,620725982","79,784761817","113,801202374"
1125,Corveissiat,"76,483501119","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"98,576228306","45,824438077","88,41682468","90,129538788"
1127,Courmangoux,"91,991870985","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"102,806543787","93,471281038","51,116159082","105,542980481"
1128,Courtes,"99,639495315","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"94,778158068","97,862265728","99,397043704","103,968619331"
1129,Crans,"90,805598024","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"102,763211605","64,945145663","73,277856513","119,45111435"
1130,Cras-sur-Reyssouze,"82,967562977","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"103,868496248","85,073589476","77,189943327","73,299879669"
1133,Cressin-Rochefort,"74,65912713","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"100,93572393","41,129262762","79,644906299","92,557803513"
1134,Crottet,"85,021352068","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"104,692525423","69,274570984","76,503774525","95,191335246"
1135,Crozet,"79,734713244","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"168,80710899","63,07865235","81,693606137","50,875129818"
1136,Cruzilles-lès-Mépillat,"85,703915567","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"105,307850989","66,711636766","88,570041706","93,461163588"
1138,Culoz,"105,635051401","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"91,255063271","107,518368252","89,561264096","118,978622265"
1139,Curciat-Dongalon,"101,372366963","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"87,180784016","93,268255736","66,708137228","133,904384531"
1140,Curtafond,"86,96058605","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"105,728169058","58,360598695","88,054734737","105,629707556"
1141,Cuzieu,"95,519196174","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"106,729048262","84,16750184","81,567688236","108,241718434"
1142,Dagneux,"85,618021345","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"106,77614846","75,171473662","101,840344809","77,37434374"
1143,Divonne-les-Bains,"98,7581127013334","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"197,710145383","90,510410123","72,412059773","70,702825403"
1145,Dompierre-sur-Veyle,"82,0893891","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"96,610617431","58,771729964","82,091236961","98,145510141"
1146,Dompierre-sur-Chalaronne,"66,397368532","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"102,047811934","34,423084217","83,097887973","72,196171425"
1147,Domsure,"84,178087971","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"88,355261092","54,835509359","77,822042875","114,610102571"
1148,Dortan,"91,433372093","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"102,878046374","80,277499975","85,622997643","99,772094296"
1149,Douvres,"77,525669697","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"116,172899593","66,76646219","78,63375","68,407222103"
1150,Drom,"74,125300238","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"109,252273145","59,894614612","91,540571611","62,084863724"
1151,Druillat,"89,166121771","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"103,294501837","67,441776469","67,387551098","114,715562376"
1152,Échallon,"76,540846112","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"117,234747386","55,139183223","64,62041667","83,555773085"
1153,Échenevex,"86,911827786","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"206,251766257","76,618543565","66,110204083","47,935954624"
1154,Étrez,"73,943540371","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"95,950167991","56,183120009","83,344321093","76,000256564"
1155,Évosges,"87,70010528","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"97,710302383","82,046513091","62,722243511","100,837529801"
1156,Faramans,"66,998845322","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"111,66200898","39,195302059","75,266692214","68,33688331"
1157,Fareins,"84,127739877","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"113,439256445","60,971942168","81,741062697","93,821117894"
1158,Farges,"96,159121504","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"165,806826389","98,873571085","82,484334288","65,458213089"
1159,Feillens,"97,321386486","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"100,817973435","80,660034092","94,833320451","113,478478422"
1160,Ferney-Voltaire,"106,449252740333","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"120,555573","142,391655495667","98,778030217","67,289301117"
1162,Flaxieu,"55,550083094","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,0,"27,770978882","60,792328326","108,483106237"
1163,Foissiat,"91,804402053","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"98,231724002","75,238919477","86,397528654","107,859660355"
1165,Francheleins,"69,24087806","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"107,57236609","46,837413213","74,000206752","70,098934546"
1166,Frans,"89,400390702","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"114,310610105","83,679826429","93,357786614","80,687147317"
1167,Garnerans,"82,749364637","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"103,793135931","63,077662337","78,623657359","93,96203493"
1169,Genouilleux,"72,280889303","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"108,063553867","49,684785284","85,036887837","70,607661773"
1170,Béard-Géovreissiat,"77,772814804","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"98,604264138","73,462424822","81,7039751","69,701899969"
1171,Géovreisset,"79,565620031","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"102,273369548","51,380691918","87,049094967","92,654935917"
1173,Gex,"97,5572220603333","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"148,915125444","101,576674426333","120,335567180333","56,4696454426667"
1174,Giron,"104,425425002","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"107,032059535","138,065376658","85,148073594","79,120831785"
1175,Gorrevod,"86,715361188","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"92,441384408","73,817507905","84,038246461","98,088760224"
1177,Grand-Corent,"68,638621835","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"100,095770402","43,392154503","31,892666192","96,529492704"
1179,Grièges,"92,868223606","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"102,895092159","81,399744352","72,399293075","109,557733848"
1180,Grilly,"91,092460978","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"200,778723271","60,634563635","72,844249378","75,831332973"
1181,Groissiat,"80,048319471","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"107,540620901","67,528737236","76,075045489","80,80838798"
1183,Guéreins,"71,890417678","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"108,144297063","34,551783745","73,562045874","90,266297819"
1184,Hautecourt-Romanèche,"84,34346133","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"97,0476026","72,465657595","67,343611103","98,369119542"
1185,Hauteville-Lompnes,"115,159944442","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"97,525669608","116,168609512","88,773454789","136,161661616"
1186,Hostiaz,"66,288691432","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,0,"52,070585403","32,442539747","130,57421902"
1187,Haut Valromey,"88,458904996","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"99,086256162","70,04219728","77,458774055","107,062002598"
1188,Illiat,"88,316698357","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"103,848086162","79,586568356","65,698912982","100,590027143"
1189,Injoux-Génissiat,"80,746231252","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"121,383489811","51,372983643","106,355902871","76,996013772"
1190,Innimond,"91,637037216","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,0,"93,696618896","57,084289038","152,672348233"
1191,Izenave,"80,216444583","86,8191482864969","90,0466298766844",AIN,1,AUVERGNE RHONE ALPES,"87,234276384","39,672826974","90,464774295","112,126981436"
