COM,name of commune,global score,dpt score,region score,dept name,dept number,region name,Acces aux interfaces numériques,Acces a l’information,Compétences Administratives,Competences numériques/Scolaires
43228,Saint-Victor-sur-Arlanc,"93,684916076","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,0,"100,639363616","37,219792853","161,805488184"
43229,Saint-Vidal,"70,562744595","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"97,769771503","49,846811708","78,481601177","73,715735738"
43230,Saint-Vincent,"89,560499689","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"94,604111623","76,481624506","65,496350607","112,149643446"
43231,Salettes,"115,731161126","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"86,913995039","97,642900089","36,815229887","187,685970826"
43232,Salzuit,"93,793941905","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"81,568122586","81,994047889","88,154824442","114,526304313"
43233,Sanssac-l'Église,"76,664822248","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"100,615442585","44,908803292","61,235663446","104,160110437"
43234,Saugues,"110,642554734","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"81,386001821","107,726096228","75,110947696","145,953093216"
43236,La Séauve-sur-Semène,"90,649570251","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"94,84284234","91,153035171","99,345872737","83,701318044"
43237,Sembadel,"105,921761439","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"78,690973359","106,098725158","61,626658472","141,507743244"
43238,Séneujols,"86,320799337","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"96,539705467","80,514355348","89,603205016","85,376587422"
43239,Siaugues-Sainte-Marie,"105,087510637","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"78,707047236","110,2256125","59,346703498","136,010044046"
43240,Solignac-sous-Roche,"97,998822189","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"92,094568226","100,012083702","75,105175707","110,3845109"
43241,Solignac-sur-Loire,"89,618058342","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"95,346500455","71,282726546","77,176085407","111,310155548"
43242,Tailhac,"90,512459661","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,0,"111,616825342","94,083365267","112,878871007"
43244,Tence,"93,344238111","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"88,366114616","66,74146028","84,0160791","127,100157195"
43245,Thoras,"91,691799919","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"70,499576098","61,462674774","36,975995083","159,874939391"
43246,Tiranges,"100,750637115","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"86,786824505","83,551878805","60,704047558","144,954596508"
43247,Torsiac,"86,065931644","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,0,"59,509240461","111,189431679","143,093838631"
43249,Valprivas,"81,745410201","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"91,920746067","63,479618112","73,536423427","99,028027745"
43250,Vals-le-Chastel,"108,990067344","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,0,"152,679514189","100,355589618","124,112893033"
43251,Vals-près-le-Puy,"111,434567876","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"98,236882595","117,143713209","75,878675082","130,102211579"
43252,Varennes-Saint-Honorat,"211,263407499","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,0,"423,324818966","23,520841317","198,704982873"
43253,Les Vastres,"93,345721417","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"71,479260213","64,205171249","76,553077634","141,81582408"
43254,Vazeilles-Limandre,"80,440099334","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"81,12448358","59,992107299","76,466161412","102,532868207"
43256,Venteuges,"80,21991374","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"78,299368857","60,282645784","67,360977559","107,546922227"
43257,Vergezac,"81,454074701","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"84,708135774","80,05578183","93,136852538","75,383948117"
43258,Vergongheon,"99,53713172","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"92,134266964","93,085053836","68,253193706","125,332610991"
43259,Vernassal,"100,21058808","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"83,679108595","92,171788743","75,502923487","128,868959455"
43260,Le Vernet,"90,428134059","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,0,"92,569929606","23,520841317","166,954051912"
43261,Vézézoux,"78,77292125","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"97,516249568","61,312360949","63,362266404","94,567144815"
43262,Vieille-Brioude,"84,86050379","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"96,323044557","78,934635752","82,117650482","86,426528099"
43263,Vielprat,"89,728995141","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,0,"46,284964803","11,290003832","217,257018705"
43264,Villeneuve-d'Allier,"94,126805286","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"83,876032279","77,29230408","70,444054525","127,928068377"
43265,Les Villettes,"69,917929183","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"99,381417402","56,680228865","80,304687722","63,230506121"
43267,Vorey,"106,051998738","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"86,685088077","96,497474952","75,702414661","140,464769891"
43268,Yssingeaux,"102,0076030785","94,0220359702884","90,0466298766844",HAUTE LOIRE,43,AUVERGNE RHONE ALPES,"94,534807046","98,1046194585","93,564496058","113,8685382245"
44001,Abbaretz,"86,404652113","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"88,845069271","81,600285524","81,212712813","92,584779772"
44002,Aigrefeuille-sur-Maine,"80,65293623","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"107,116382739","77,417529163","87,795252216","67,085462049"
44003,Ancenis,"108,933029496","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"97,393436593","117,618319535667","103,896223785","108,535938763333"
44005,Chaumes-en-Retz,"85,626247738","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"98,007840376","74,088764777","91,370040416","88,101038043"
44006,Assérac,"89,619239693","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"94,616044791","94,835069795","73,951724316","89,738764732"
44007,Avessac,"87,62638775","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"87,232007847","71,052996031","79,89240577","108,263960409"
44009,Basse-Goulaine,"88,921163245","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"125,466508644","82,7618453403333","99,9562241123333","71,290278016"
44010,Batz-sur-Mer,"104,656199577","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"101,9820998","99,470960669","70,834009247","128,08958354"
44012,La Bernerie-en-Retz,"107,935679177","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"108,431076055","92,897201244","55,264303196","149,062146661"
44013,Besné,"70,541531719","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"106,201432717","51,939952151","85,709982864","63,728935217"
44014,Le Bignon,"78,650431993","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"109,87034171","63,425947468","96,879440669","69,150457322"
44015,Blain,"93,783876164","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"98,340173864","91,89135554","90,394460022","95,09295601"
44016,La Boissière-du-Doré,"75,497781427","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"98,723165755","58,946077295","98,803275401","68,784046408"
44018,Bouaye,"81,360977908","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"113,148609806","71,5367020235","92,958297182","69,492778207"
44019,Bouée,"73,68642409","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"103,702060333","60,14607472","86,317514953","65,903409907"
44020,Bouguenais,"94,6113257031428","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"105,472230169","100,784108976571","95,0545947394286","82,7864556792857"
44021,Villeneuve-en-Retz,"89,023525092","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"95,972163028","78,135506393","73,331921778","104,28302648"
44022,Boussay,"91,011926089","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"100,432383833","76,867750734","81,588275829","105,157697703"
44023,Bouvron,"88,752197854","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"98,193142343","86,504257695","88,16507207","86,573228661"
44024,Brains,"78,101620514","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"109,646455942","74,691217194","90,87783197","59,351500393"
44025,Campbon,"75,918256018","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"102,125721759","59,757362984","76,338006101","78,765541141"
44026,Carquefou,"100,572145440714","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"124,345089705","103,470004317714","127,768283692","72,1897453055714"
44027,Casson,"63,025540416","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"106,193842938","45,53518177","88,169521123","46,359757447"
44028,Le Cellier,"80,377872276","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"114,132984593","67,935017403","73,570465178","79,346874538"
44029,Divatte-sur-Loire,"80,2105881893333","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"104,576402795","61,854202424","89,084814342","81,9469535743333"
44030,La Chapelle-des-Marais,"86,050572793","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"96,543381421","78,184106162","74,638713528","94,376564741"
44031,La Chapelle-Glain,"99,539536153","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"89,445420736","93,108065007","71,003988364","125,285838901"
44032,La Chapelle-Heulin,"79,194934499","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"109,028917055","83,569120087","76,04771288","61,477368441"
44033,La Chapelle-Launay,"75,429159637","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"110,105848216","65,825329023","77,86529697","66,476577294"
44035,La Chapelle-sur-Erdre,"87,2224406971","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"123,132908187","77,6430294177","100,1110593072","72,4023089261"
44036,Châteaubriant,"119,4143284586","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"90,570722138","120,5847971546","91,3169828026","146,7143357506"
44037,Château-Thébaud,"85,5981338","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"108,771543957","86,982546992","83,300584589","73,775790135"
44038,Chauvé,"82,270807277","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"95,930360865","76,20689918","86,07487728","79,602903579"
44039,Cheix-en-Retz,"68,972797982","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"103,486588472","64,538270488","88,856316017","46,208671213"
44041,La Chevrolière,"83,246220829","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"108,473578814","77,460794088","82,2390943155","76,9215318345"
44043,Clisson,"97,247404231","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"107,956422996","99,441772605","89,614900417","93,5147783815"
44044,Conquereuil,"89,1816605","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"84,148927214","90,42637482","73,538889176","98,274698484"
44045,Cordemais,"82,903074313","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"105,632432874","77,002920329","92,968940898","72,405615725"
44046,Corsept,"84,762867915","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"102,622839547","89,009096111","88,526308184","69,704933769"
44047,Couëron,"89,188137410125","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"106,126118763","87,1202293085","93,258103549625","80,752071765625"
44048,Couffé,"72,26340597","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"102,85940033","61,839243709","85,766599665","60,637974203"
44049,Le Croisic,"122,233392611","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"108,797253668","113,124304446","56,959549174","170,697471967"
44050,Crossac,"73,500482854","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"101,485553149","60,230806616","76,128500494","71,463615125"
44051,Derval,"98,282160809","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"92,485535634","103,438036586","92,523135104","98,904110474"
44052,Donges,"96,3773454146667","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"97,588669045","97,3560081453333","91,276388213","97,3434994713334"
44053,Drefféac,"77,692464598","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"98,4363889","76,207796131","83,531377204","65,88571461"
44054,Erbray,"75,994506945","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"97,006007601","52,684476759","85,179554268","84,206263141"
44055,La Baule-Escoublac,"122,354752697","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"123,967936106","122,996916693833","55,9130644601667","154,126841113667"
44056,Fay-de-Bretagne,"76,622642435","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"100,108143114","65,961998304","89,554857668","69,074428611"
44057,Fégréac,"93,285819456","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"88,592096122","97,522814071","78,43461298","98,821289745"
44058,Fercé,"74,094327768","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"89,732197591","48,70639522","85,193891677","86,11354345"
44061,Frossay,"83,71684599","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"96,509285802","69,835848575","87,518637539","89,300727726"
44062,Le Gâvre,"84,371885243","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"95,164330377","90,954957386","81,822573697","73,667246304"
44063,Gétigné,"83,039603938","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"102,570599534","53,864561155","92,153205157","97,892348314"
44064,Gorges,"81,975213301","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"104,630348604","77,345430543","80,204726377","76,162671868"
44065,Grand-Auverné,"96,28388997","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"85,3787241","102,044625189","75,082135007","106,576615166"
44066,Grandchamps-des-Fontaines,"73,075639156","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"111,162318412","61,989391652","102,991858188","50,160437516"
44067,Guémené-Penfao,"104,7798105175","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"87,929333326","112,7551380105","74,5601389125","120,3395574235"
44068,Guenrouet,"85,854054393","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"94,591991032","86,388026566","70,546209968","88,605036114"
44069,Guérande,"105,732201028429","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"108,763741877","99,8383714925714","77,4050003108571","124,273860498571"
44070,La Haie-Fouassière,"78,896930536","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"112,90694348","64,917835149","91,634210324","69,502379556"
44071,Haute-Goulaine,"85,769716879","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"119,905069388","70,377601614","89,896858888","82,030584885"
44072,Herbignac,"83,75751624","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"98,983203237","73,993028551","88,757947597","83,408944752"
44073,Héric,"80,489202485","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"104,144836324","73,107006765","89,683354801","71,446505129"
44074,Indre,"94,90041862","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"106,798689887","113,630071603","92,383501126","71,480088751"
44075,Issé,"96,101462787","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"87,516700881","90,414060642","81,860215012","113,201869774"
44076,Jans,"67,127084707","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"89,163158827","38,394196008","85,857849804","75,476553797"
44077,Joué-sur-Erdre,"89,353675769","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"95,298813465","91,1144699","82,472897816","88,060701767"
44078,Juigné-des-Moutiers,"96,324855853","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"85,538436389","69,814344381","72,281508429","140,25025077"
44079,Le Landreau,"78,343321126","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"102,518054915","65,601515918","107,514986432","64,411926788"
44080,Lavau-sur-Loire,"79,140806215","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"107,663924616","77,798903859","85,571069765","63,006017596"
44081,Legé,"88,99346561","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"95,189832032","74,322962139","85,448634925","102,338201212"
44082,Ligné,"70,859464048","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"104,575857888","54,883004021","82,599609493","64,107654433"
44083,La Limouzinière,"80,515611445","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"96,979852058","75,203692476","81,155967291","77,275232183"
44084,Le Loroux-Bottereau,"91,88901514","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"105,216962122","100,45294118","95,294401194","74,958422584"
44085,Louisfert,"75,986000705","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"96,105276064","53,010726809","89,047895134","82,370689706"
44086,Lusanger,"89,863986289","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"86,330809246","89,755730441","92,374160322","90,483743642"
44087,Machecoul-Saint-Même,"95,9518100773333","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"97,401610201","96,210010988","83,9351066796667","100,977060804333"
44088,Maisdon-sur-Sèvre,"76,617749273","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"103,247751472","74,611588951","84,742135587","61,24671534"
44089,Malville,"70,159793299","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"106,359650403","54,374926829","87,879698931","58,984778399"
44090,La Marne,"76,312307258","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"99,402742829","66,955856107","94,573058692","64,993164907"
44091,Marsac-sur-Don,"87,839386397","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"94,18447832","91,707343325","85,502771117","81,967191148"
44092,Massérac,"96,30071488","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"88,343618456","103,258327944","72,838016744","105,052999097"
44094,Mauves-sur-Loire,"81,393088586","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"111,693980138","70,264068181","88,945099909","73,595657555"
44095,La Meilleraye-de-Bretagne,"97,988750886","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"89,313916475","119,186460275","87,304482008","86,470593142"
44096,Mésanger,"74,519677277","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"100,302423475","53,739915063","90,047298633","74,644255713"
44097,Mesquer,"95,292650305","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"106,884357078","84,412036164","53,212993135","121,417239645"
44098,Missillac,"86,961066716","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"97,875805179","79,969671601","80,738188905","91,606531504"
44099,Moisdon-la-Rivière,"93,207330398","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"88,893524548","78,138452784","81,048871282","116,512340494"
44100,Monnières,"67,710014534","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"107,856588219","44,016718635","85,889545264","62,240258224"
44101,La Montagne,"93,485091452","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"105,033579904","101,842317879","83,148371011","84,521981021"
44102,Montbert,"76,066357709","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"102,511048966","60,137594294","85,746746382","73,932581158"
44103,Montoir-de-Bretagne,"83,849214781","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"96,562998079","77,8262433306667","95,6911758853333","77,5943140296667"
44104,Montrelais,"80,508228717","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"96,324795806","78,49045708","65,874732849","81,934464745"
44105,Mouais,"77,104745149","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"91,64085169","62,44099765","86,872303945","79,61665998"
44106,Les Moutiers-en-Retz,"100,676571462","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"104,854305448","97,719675465","58,300154178","122,732809108"
44107,Mouzeil,"70,98530737","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"100,7081847","63,519265103","88,692411195","54,736359061"
44108,Mouzillon,"77,210793007","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"106,060729903","61,346870017","98,296301882","68,106993111"
44109,Nantes,"118,139423774907","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"104,275614042","147,370969718691","166,096896226237","71,8610464718247"
44110,Nort-sur-Erdre,"91,3034719105","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"100,79283992","97,5906706005","86,617685872","82,614482235"
44111,Notre-Dame-des-Landes,"78,972865303","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"99,405281217","76,408026306","98,814686656","61,400585666"
44112,Noyal-sur-Brutz,"79,690811662","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"98,616208264","70,401119982","93,050111132","72,838155307"
44113,Nozay,"95,42510654","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"96,196353403","93,776988889","87,232257598","100,784025228"
44114,Orvault,"98,5490836634","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"117,993029081","92,4638952504667","105,577988386533","91,3978470062"
44115,Oudon,"80,161184519","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"107,959342141","69,250498868","80,21471862","77,146024309"
44116,Paimbœuf,"108,248683952","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"90,223003256","126,897771072","85,939193441","109,767182436"
44117,Le Pallet,"80,247674103","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"104,943670222","83,3723764","85,82624821","61,985686692"
44118,Pannecé,"76,722436981","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"94,650373943","44,619936919","85,089106334","95,677633887"
44119,Paulx,"72,131983963","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"93,198314815","59,459596993","75,448672257","72,612861361"
44120,Le Pellerin,"91,970142819","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"100,767786036","102,491170982","92,156518239","76,957105339"
44121,Petit-Auverné,"113,09877418","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"84,185237297","149,169119598","58,579890598","118,744638993"
44122,Petit-Mars,"71,333028625","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"109,723134767","52,829211099","86,949756269","62,833429257"
44123,Pierric,"86,146989634","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"90,319783506","78,954042359","77,397608698","95,62823044"
44124,Le Pin,"92,64059336","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"89,398013813","92,395995507","85,380569562","98,136492885"
44125,Piriac-sur-Mer,"106,916545089","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"113,269851649","81,946020963","55,651337428","154,343019766"
44126,La Plaine-sur-Mer,"97,444833521","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"101,408312559","82,783846733","63,9278168","126,88258915"
44127,La Planche,"84,933215061","86,8694659238937","88,8163892636567",LOIRE ATLANTIQUE,44,PAYS DE LA LOIRE,"96,958600678","81,672978704","78,668191129","85,313270574"
